estate,estate_eng,estate_chi,t_pop,pop_m,pop_f,sr,age_1,age_2,age_3,age_4,age_5,t_ma,ma_m,ma_f,born_hk,born_chi,born_else,ethn_chi,ethn_phi,ethn_ind,ethn_wh,ethn_oth,ms_nm_m,ms_ma_m,ms_wds_m,ms_nm_f,ms_m_f,ms_wds_f,ul_can,ul_put,ul_othchi,ul_eng,ul_oth,readchi_ablepctn,readeng_ablepctn,writechi_ablepctn,writeeng_ablepctn,edu_pri_be,edu_sec,edu_psec,pls_same,pls_diff_hk,pls_diff_kln,pls_diff_nt,s_diff_oth,t_wp,wp_ee,wp_er,wp_se,wp_fw,t_nwp,nwp_hm,nwp_st,nwp_re,nwp_care,nwp_oth,plw_same,plw_diff_hk,plw_diff_kln,plw_diff_nt,plw_diff_oth,plw_nofix,plw_hm,plw_out,mearn_xfw_sb_1,mearn_xfw_sb_2,mearn_xfw_sb_3,t_mmearn,mearn_xfdhfw_sb_1,mearn_xfdhfw_sb_2,mearn_xfdhfw_sb_3,t_mmearn_xfdh,wp_a,wp_b,wp_c,wp_d,wp_e,wp_f,wp_g,wp_h,wp_i,wp_j,wp_k,wp_l,wp_m,wp_n,wp_o,wp_p,wp_q,wp_r,wp_s,wp_t,whr_1,whr_2,whr_3,whr_4,whr_5,whr_6,dh,dhz_1,dhz_2,dhz_3,dhz_4,dhz_5,dhz_6,adhz,dhc_nc,dhc_re,dhc_oth,dhi_sb_1,dhi_sb_2,dhi_sb_3,dhi_sb_4,ma_hh,dhi_sb_e1,dhi_sb_e2,dhi_sb_e3,dhi_sb_e4,ma_econhh,dhm_loan,dhm_lr,dm_r,dmr_ir,fa_m,full_address,full_address_alt,latitude,longitude
20088,Melody Garden,美樂花園,6383.0,2994.0,3389.0,883.0,1037.0,383.0,1999.0,1815.0,1149.0,42.9,44.5,42.2,4748.0,1132.0,503,5919.0,143,321,-,-,503.0,1759.0,130,732.0,1931.0,291.0,5732.0,115,98,158,88,91.2,80.5,90.0,75.8,641.0,2891.0,1814.0,1044,32,85,57,14,3104.0,2894.0,62,148.0,-,3279.0,373.0,1123.0,1162.0,113,508.0,498,370,378.0,551.0,263,482.0,464.0,98,653.0,573.0,1878.0,24000.0,189.0,573.0,1878.0,30000.0,268,388,592.0,360.0,766.0,60,93,577.0,-,37,189.0,431.0,209,92,82,133.0,277.0,1128.0,512.0,14,136.0,163.0,926.0,1156.0,486.0,237.0,2091.0,204.0,677.0,416.0,441.0,305,48,3.1,1515.0,290.0,286.0,374.0,233.0,371.0,1113,40050.0,79,102,341.0,1113,47220.0,13000,16.2,3000,4.8,64.0,"Melody Garden, Hong Kong","美樂花園, Hong Kong",22.3743067,113.9607311
61120,Metro City,新都城,18347.0,8279.0,10068.0,822.0,2727.0,1373.0,5118.0,6834.0,2295.0,44.8,44.6,44.9,13359.0,3508.0,1480,17026.0,543,572,8,198,1443.0,5106.0,296,1768.0,6085.0,922.0,16302.0,289,275,692,113,92.0,85.2,90.6,82.9,1224.0,6063.0,8333.0,1800,618,686,203,52,9719.0,9066.0,252,396.0,5,8628.0,758.0,3392.0,2812.0,329,1337.0,503,2660,3114.0,656.0,270,1148.0,1244.0,124,1619.0,1890.0,6205.0,28000.0,498.0,1890.0,6205.0,30700.0,1595,1986,2287.0,1350.0,832.0,350,66,1253.0,-,410,658.0,1166.0,304,240,864,1000.0,1311.0,2249.0,1443.0,74,543.0,664.0,3857.0,2897.0,1202.0,556.0,6448.0,963.0,1787.0,1754.0,1285.0,555,104,2.8,4659.0,706.0,1083.0,738.0,587.0,1258.0,3865,50420.0,126,371,1115.0,3826,58790.0,13000,21.2,15000,33.2,49.0,"Metro City, Hong Kong","新都城, Hong Kong",22.3242203,114.2569568
61121,Metro Harbour View,港灣豪庭,7887.0,3333.0,4554.0,732.0,1092.0,574.0,3059.0,2325.0,837.0,41.1,41.8,40.7,5665.0,1660.0,562,7380.0,179,166,57,105,703.0,1945.0,126,1379.0,2149.0,493.0,6754.0,405,101,277,84,92.6,83.5,91.1,80.4,502.0,2466.0,3827.0,696,92,466,121,8,4431.0,3898.0,129,391.0,13,3456.0,474.0,1400.0,790.0,181,611.0,911,1051,830.0,606.0,128,453.0,394.0,58,647.0,889.0,2882.0,26060.0,319.0,889.0,2882.0,28620.0,731,922,1185.0,553.0,478.0,59,80,423.0,-,76,218.0,808.0,220,69,242,666.0,543.0,1125.0,454.0,10,289.0,272.0,1901.0,1470.0,302.0,197.0,3215.0,771.0,1089.0,670.0,559.0,119,7,2.4,2046.0,238.0,931.0,400.0,355.0,853.0,1607,39580.0,182,311,802.0,1590,46070.0,10000,19.7,15000,40,35.0,"Metro Harbour View, Hong Kong","港灣豪庭, Hong Kong",22.3245317,114.1604357
61122,Metro Town,都會駅,11139.0,4719.0,6420.0,735.0,1818.0,959.0,3459.0,3595.0,1308.0,42.2,43.6,40.7,7333.0,2508.0,1298,9785.0,608,307,32,407,891.0,2805.0,54,1521.0,3481.0,569.0,8880.0,682,199,813,217,89.2,88.9,88.7,87.3,488.0,3148.0,5685.0,648,736,634,84,132,5585.0,4967.0,265,349.0,4,5554.0,730.0,2332.0,1605.0,144,743.0,97,1892,1662.0,384.0,73,344.0,1060.0,73,1194.0,618.0,3769.0,30000.0,270.0,618.0,3769.0,40000.0,1162,1305,1196.0,412.0,268.0,145,53,1030.0,14,102,267.0,707.0,209,73,213,1134.0,673.0,1106.0,1077.0,24,174.0,357.0,2285.0,1934.0,516.0,319.0,3547.0,510.0,844.0,847.0,706.0,485,155,3.1,2456.0,441.0,650.0,236.0,274.0,488.0,2549,70000.0,38,149,401.0,2423,77310.0,15000,19.7,20000,32.1,60.0,"Metro Town, Hong Kong","都會駅, Hong Kong",22.304322,114.2519293
61123,Metropole Building,新都城大廈,2980.0,1322.0,1658.0,797.0,375.0,112.0,887.0,891.0,715.0,46.6,45.3,47.3,1334.0,1361.0,285,2716.0,141,105,-,18,317.0,722.0,91,401.0,797.0,277.0,2180.0,54,475,91,64,89.9,68.4,87.7,64.8,345.0,1406.0,854.0,279,44,34,34,-,1460.0,1364.0,21,75.0,-,1520.0,104.0,385.0,587.0,97,347.0,269,484,187.0,98.0,7,173.0,242.0,-,326.0,539.0,595.0,15530.0,126.0,539.0,595.0,18500.0,108,169,231.0,258.0,267.0,51,69,307.0,-,21,104.0,283.0,82,59,68,109.0,245.0,220.0,269.0,-,77.0,135.0,461.0,509.0,137.0,141.0,1061.0,161.0,355.0,229.0,180.0,118,18,2.8,638.0,215.0,208.0,199.0,162.0,368.0,332,30130.0,34,114,368.0,312,34040.0,11000,19.6,12600,32,48.0,"Metropole Building, Hong Kong","新都城大廈, Hong Kong",22.2908674,114.1993888
61125,Miami Beach Towers,邁亞美海灣,3106.0,1312.0,1794.0,731.0,327.0,230.0,957.0,1001.0,591.0,46.3,51.4,44.4,2454.0,516.0,136,3014.0,29,45,-,18,305.0,934.0,-,379.0,939.0,222.0,2856.0,100,-,29,22,95.2,78.9,94.0,77.3,291.0,1267.0,1221.0,300,52,-,88,31,1446.0,1273.0,24,149.0,-,1660.0,148.0,460.0,784.0,26,242.0,339,183,271.0,263.0,48,255.0,87.0,-,229.0,222.0,995.0,29810.0,155.0,222.0,995.0,30000.0,119,252,413.0,271.0,143.0,28,68,152.0,-,16,99.0,242.0,118,-,112,99.0,216.0,410.0,97.0,37,102.0,182.0,616.0,437.0,20.0,89.0,1173.0,233.0,343.0,339.0,143.0,92,23,2.6,781.0,143.0,249.0,165.0,139.0,260.0,609,40140.0,15,61,241.0,571,59170.0,11000,15.6,11000,36.4,44.0,"Miami Beach Towers, Hong Kong","邁亞美海灣, Hong Kong",22.372156,113.9692846
20089,Ming Nga Court,明雅苑,4258.0,2101.0,2157.0,974.0,562.0,200.0,1179.0,1510.0,807.0,47.5,43.2,51.5,3379.0,797.0,82,4174.0,30,30,-,24,461.0,1224.0,68,421.0,1267.0,255.0,3852.0,121,34,53,-,97.7,74.2,95.6,72.2,626.0,1948.0,1122.0,503,-,14,55,-,2192.0,2036.0,28,128.0,-,2066.0,271.0,555.0,805.0,102,333.0,521,356,505.0,377.0,38,323.0,60.0,12,272.0,1023.0,897.0,16500.0,212.0,1023.0,897.0,16610.0,158,162,536.0,358.0,484.0,129,122,243.0,-,165,141.0,460.0,217,126,99,198.0,304.0,403.0,79.0,-,82.0,170.0,815.0,749.0,202.0,174.0,1590.0,263.0,497.0,412.0,325.0,93,-,2.7,1127.0,158.0,305.0,325.0,259.0,501.0,505,31280.0,35,231,501.0,505,34150.0,6100,15,9500,25.4,36.0,"Ming Nga Court, Hong Kong","明雅苑, Hong Kong",22.4520777,114.1752497
10101,Ming Tak Estate,明德邨,4212.0,1911.0,2301.0,831.0,284.0,526.0,997.0,1382.0,1023.0,48.6,48.5,48.9,2142.0,1993.0,77,4195.0,-,17,-,-,594.0,1026.0,127,780.0,993.0,408.0,3790.0,36,269,-,-,93.7,58.2,90.1,55.2,1123.0,1798.0,1007.0,237,104,144,40,19,2023.0,1953.0,-,70.0,-,2189.0,282.0,474.0,976.0,51,406.0,441,362,458.0,94.0,137,514.0,17.0,-,408.0,944.0,671.0,15000.0,391.0,944.0,671.0,15000.0,67,118,399.0,230.0,525.0,146,32,496.0,10,42,347.0,212.0,136,177,79,94.0,545.0,288.0,96.0,7,93.0,272.0,646.0,753.0,191.0,68.0,1410.0,237.0,358.0,242.0,377.0,151,45,3.0,799.0,374.0,237.0,245.0,331.0,494.0,340,22300.0,48,284,494.0,340,26250.0,-,-,2400,10.6,35.0,"Ming Tak Estate, Hong Kong","明德邨, Hong Kong",22.3165085,114.2689681
30010,Ming Wah Dai Ha,明華大廈,5299.0,2437.0,2862.0,852.0,418.0,200.0,1155.0,1575.0,1951.0,56.6,55.6,58.1,3163.0,1934.0,202,5153.0,38,97,-,11,742.0,1311.0,199,673.0,1368.0,588.0,4684.0,61,364,63,-,91.3,49.2,87.3,46.7,1752.0,2341.0,788.0,392,27,32,18,-,2263.0,2110.0,12,141.0,-,3036.0,404.0,424.0,1636.0,26,546.0,610,742,244.0,158.0,14,331.0,135.0,29,507.0,1096.0,660.0,14090.0,383.0,1096.0,660.0,14500.0,33,103,283.0,482.0,550.0,145,180,487.0,-,83,118.0,288.0,273,272,32,139.0,568.0,228.0,246.0,16,336.0,220.0,632.0,627.0,215.0,233.0,2095.0,492.0,634.0,460.0,405.0,85,19,2.5,1092.0,447.0,556.0,697.0,485.0,561.0,352,15850.0,157,363,561.0,352,26100.0,-,-,1950,12.6,29.0,"Ming Wah Dai Ha, Hong Kong","明華大廈, Hong Kong",22.2777882,114.2310481
62158,Mont Vert,嵐山,4091.0,1591.0,2500.0,636.0,771.0,400.0,1580.0,1094.0,246.0,37.5,38.2,37.3,2875.0,730.0,486,3540.0,319,111,-,121,338.0,875.0,38,638.0,1265.0,166.0,3126.0,191,-,482,28,87.3,89.9,85.6,88.9,193.0,1249.0,1878.0,498,38,222,92,14,2319.0,2081.0,116,109.0,13,1772.0,124.0,946.0,366.0,71,265.0,408,344,568.0,232.0,84,207.0,453.0,23,524.0,423.0,1359.0,29810.0,94.0,423.0,1359.0,35000.0,281,589,424.0,175.0,263.0,66,-,521.0,-,95,147.0,231.0,79,113,71,166.0,272.0,685.0,452.0,8,101.0,127.0,884.0,719.0,320.0,168.0,1255.0,192.0,215.0,282.0,304.0,177,85,3.3,910.0,106.0,239.0,131.0,96.0,128.0,900,59760.0,21,84,128.0,900,67070.0,15210,21.3,14700,28.5,69.0,"Mont Vert, Hong Kong","嵐山, Hong Kong",22.465013,114.1795337
61145,Monte Vista,翠擁華庭,5055.0,2298.0,2757.0,834.0,635.0,516.0,1243.0,1985.0,676.0,46.5,47.4,45.6,3812.0,735.0,508,4603.0,110,198,-,144,548.0,1324.0,105,700.0,1591.0,152.0,4488.0,57,35,249,87,91.2,87.0,90.4,84.6,300.0,1630.0,2490.0,317,60,152,477,10,2645.0,2413.0,98,134.0,-,2410.0,257.0,960.0,807.0,96,290.0,89,336,687.0,847.0,94,171.0,363.0,58,525.0,426.0,1694.0,30000.0,171.0,426.0,1694.0,35000.0,341,729,558.0,317.0,215.0,78,3,404.0,-,70,147.0,315.0,207,29,53,191.0,311.0,903.0,390.0,29,268.0,167.0,941.0,950.0,140.0,179.0,1537.0,128.0,401.0,369.0,365.0,160,114,3.3,1180.0,220.0,137.0,88.0,94.0,228.0,1127,61080.0,44,43,166.0,1127,70000.0,15000,15,20000,35.8,72.0,"Monte Vista, Hong Kong","翠擁華庭, Hong Kong",22.4267515,114.243468
61163,Mountain Shore,曉峯灣畔,3066.0,1545.0,1521.0,1016.0,453.0,270.0,962.0,963.0,418.0,43.3,41.2,44.6,2399.0,515.0,152,2946.0,87,33,-,-,375.0,839.0,41,318.0,921.0,119.0,2777.0,57,9,115,25,96.0,86.2,92.1,85.6,145.0,864.0,1604.0,237,3,131,221,11,1519.0,1378.0,40,101.0,-,1547.0,200.0,576.0,450.0,160,161.0,30,274,577.0,297.0,-,150.0,147.0,44,208.0,289.0,1022.0,28810.0,88.0,289.0,1022.0,30000.0,291,350,439.0,115.0,92.0,73,11,148.0,-,116,121.0,264.0,141,83,154,112.0,70.0,307.0,151.0,-,88.0,121.0,628.0,528.0,128.0,26.0,1111.0,202.0,279.0,295.0,263.0,72,-,2.8,794.0,74.0,243.0,152.0,110.0,216.0,633,44150.0,72,69,206.0,633,46130.0,12600,18.9,15000,38.9,46.0,"Mountain Shore, Hong Kong","曉峯灣畔, Hong Kong",22.4105359,114.2225891
10224,Mun Tung Estate,滿東邨,11032.0,5297.0,5735.0,924.0,2908.0,1029.0,3591.0,2777.0,727.0,34.4,32.6,35.5,5418.0,5110.0,504,10354.0,91,99,-,488,1088.0,2461.0,194,918.0,2618.0,845.0,8607.0,662,786,146,323,95.2,69.5,93.2,66.2,1210.0,5195.0,1719.0,1883,141,406,670,62,4075.0,3694.0,-,381.0,-,6957.0,878.0,3304.0,794.0,587,1394.0,483,402,699.0,587.0,862,911.0,106.0,25,859.0,2277.0,939.0,15000.0,782.0,2277.0,939.0,15000.0,106,86,441.0,510.0,1312.0,410,274,899.0,37,82,658.0,642.0,487,726,47,75.0,633.0,404.0,272.0,49,377.0,356.0,976.0,1456.0,661.0,249.0,3709.0,463.0,860.0,1107.0,939.0,289,51,3.0,2681.0,565.0,463.0,648.0,1498.0,1396.0,167,17950.0,299,1254,1396.0,167,20020.0,-,-,2020,10.1,30.0,"Mun Tung Estate, Hong Kong","滿東邨, Hong Kong",22.2769756,113.9330821
10103,Nam Cheong Estate,南昌邨,4684.0,2224.0,2460.0,904.0,331.0,217.0,1426.0,1357.0,1353.0,53.1,56.1,51.4,2872.0,1650.0,162,4573.0,31,80,-,-,657.0,1187.0,210,609.0,1182.0,508.0,4420.0,28,43,39,15,93.0,59.6,88.7,56.3,1354.0,1858.0,1141.0,222,17,58,89,20,2244.0,1987.0,25,232.0,-,2440.0,243.0,317.0,1114.0,128,638.0,356,298,577.0,338.0,33,479.0,144.0,19,500.0,965.0,779.0,15000.0,389.0,965.0,779.0,15000.0,58,305,450.0,258.0,508.0,120,85,453.0,7,66,271.0,263.0,200,134,57,97.0,585.0,358.0,213.0,-,278.0,181.0,792.0,632.0,208.0,153.0,1821.0,408.0,501.0,477.0,332.0,103,-,2.6,1062.0,287.0,472.0,547.0,274.0,563.0,437,22350.0,108,205,515.0,437,30040.0,3500,14,2210,9.9,40.0,"Nam Cheong Estate, Hong Kong","南昌邨, Hong Kong",22.3258892,114.1578169
10104,Nam Shan Estate,南山邨,6208.0,2857.0,3351.0,853.0,524.0,401.0,1451.0,2054.0,1778.0,53.0,52.2,53.9,3601.0,2447.0,160,6046.0,22,59,-,81,943.0,1333.0,318,802.0,1342.0,946.0,5665.0,93,341,22,15,93.7,55.0,89.9,51.0,1549.0,3115.0,1020.0,497,23,216,29,-,2469.0,2245.0,30,194.0,-,3739.0,313.0,749.0,1660.0,223,794.0,279,405,659.0,378.0,50,596.0,81.0,21,415.0,1228.0,826.0,15500.0,334.0,1228.0,826.0,15600.0,107,138,380.0,219.0,597.0,353,284,391.0,-,35,364.0,523.0,275,138,90,66.0,386.0,371.0,197.0,24,219.0,173.0,664.0,969.0,311.0,133.0,2669.0,711.0,903.0,614.0,372.0,53,16,2.3,1514.0,421.0,734.0,846.0,751.0,789.0,283,15860.0,160,528,789.0,283,21480.0,-,-,1590,11.9,26.0,"Nam Shan Estate, Hong Kong","南山邨, Hong Kong",22.3342673,114.1711653
61178,Nan Fung Plaza,南豐廣場,4620.0,2133.0,2487.0,858.0,457.0,488.0,1224.0,1708.0,743.0,47.5,46.3,48.2,3388.0,866.0,366,4240.0,140,117,13,110,553.0,1269.0,44,541.0,1492.0,264.0,4087.0,59,38,199,50,91.5,84.4,89.9,83.1,287.0,1650.0,2226.0,332,163,206,24,28,2444.0,2174.0,55,174.0,41,2176.0,173.0,743.0,825.0,52,383.0,177,640,691.0,178.0,136,293.0,292.0,37,507.0,508.0,1388.0,25000.0,215.0,508.0,1388.0,30000.0,357,481,762.0,220.0,208.0,40,26,350.0,-,48,136.0,332.0,89,67,123,210.0,447.0,623.0,356.0,13,107.0,216.0,1005.0,737.0,225.0,154.0,1558.0,208.0,465.0,380.0,252.0,224,29,3.0,1093.0,231.0,234.0,141.0,196.0,328.0,893,46290.0,37,164,303.0,864,54240.0,13520,15.7,16000,31.9,56.0,"Nan Fung Plaza, Hong Kong","南豐廣場, Hong Kong",22.314429,114.2638392
61179,Nan Fung Sun Chuen,南豐新邨,6877.0,3156.0,3721.0,848.0,548.0,287.0,1832.0,2169.0,2041.0,50.4,50.9,50.1,4615.0,1468.0,794,6254.0,191,229,16,187,713.0,1914.0,192,757.0,2203.0,550.0,6098.0,145,51,315,109,91.6,78.6,90.7,75.5,825.0,2651.0,2853.0,409,186,46,34,-,3281.0,3030.0,55,196.0,-,3596.0,358.0,679.0,1998.0,76,485.0,649,964,573.0,204.0,36,351.0,496.0,8,698.0,581.0,2002.0,22000.0,275.0,581.0,2002.0,28000.0,586,597,737.0,411.0,220.0,80,138,512.0,-,124,244.0,396.0,210,107,258,415.0,546.0,518.0,463.0,-,206.0,192.0,1377.0,973.0,473.0,60.0,2711.0,420.0,1060.0,717.0,448.0,36,30,2.5,1942.0,275.0,494.0,503.0,269.0,642.0,1297,37230.0,84,127,521.0,1245,55140.0,12160,20.3,16500,27.7,48.0,"Nan Fung Sun Chuen, Hong Kong","南豐新邨, Hong Kong",22.2820646,114.2140959
61182,Nerine Cove,南浪海灣,3425.0,1500.0,1925.0,779.0,495.0,226.0,1148.0,1173.0,383.0,43.4,43.0,43.7,2761.0,440.0,224,3208.0,87,75,17,38,329.0,891.0,62,389.0,1013.0,246.0,3161.0,-,16,88,30,91.9,82.8,88.3,80.4,373.0,1197.0,1360.0,426,55,19,74,-,1991.0,1720.0,130,141.0,-,1434.0,139.0,541.0,465.0,79,210.0,260,349,434.0,393.0,134,230.0,191.0,-,323.0,416.0,1252.0,25000.0,149.0,416.0,1252.0,29100.0,237,314,476.0,372.0,222.0,29,56,285.0,-,132,130.0,239.0,257,20,32,303.0,173.0,492.0,194.0,19,104.0,111.0,820.0,639.0,208.0,109.0,1215.0,187.0,300.0,404.0,194.0,130,-,2.8,951.0,50.0,214.0,209.0,69.0,174.0,763,48370.0,36,40,155.0,763,55440.0,14000,17.9,14500,44.8,50.0,"Nerine Cove, Hong Kong","南浪海灣, Hong Kong",22.3823554,113.9715729
61185,New Jade Garden,新翠花園,4440.0,2028.0,2412.0,841.0,492.0,326.0,1123.0,1727.0,772.0,49.3,47.9,49.8,3309.0,873.0,258,4188.0,87,103,-,62,517.0,1160.0,98,593.0,1280.0,300.0,4004.0,67,129,99,38,93.0,81.5,92.5,79.1,513.0,1589.0,1846.0,359,148,71,50,-,2561.0,2252.0,83,216.0,10,1879.0,180.0,588.0,661.0,175,275.0,639,703,525.0,150.0,24,227.0,223.0,70,431.0,632.0,1488.0,21940.0,230.0,632.0,1488.0,24880.0,339,468,541.0,380.0,305.0,162,46,320.0,-,97,126.0,361.0,120,44,92,307.0,468.0,632.0,305.0,9,99.0,116.0,987.0,899.0,189.0,271.0,1443.0,141.0,326.0,501.0,344.0,58,73,3.1,1069.0,212.0,162.0,126.0,75.0,281.0,961,52480.0,24,24,268.0,941,57040.0,10000,17,16500,25.5,48.0,"New Jade Garden, Hong Kong","新翠花園, Hong Kong",22.2645456,114.23719
61186,New Kwai Fong Gardens,新葵芳花園,2914.0,1370.0,1544.0,887.0,374.0,102.0,1012.0,999.0,427.0,43.9,44.9,43.7,2294.0,447.0,173,2766.0,74,18,-,56,182.0,885.0,71,365.0,887.0,150.0,2641.0,47,10,74,51,95.0,83.8,93.6,80.6,236.0,1108.0,1196.0,224,12,103,44,-,1653.0,1541.0,47,65.0,-,1261.0,156.0,374.0,399.0,115,217.0,129,458,446.0,211.0,83,150.0,104.0,72,231.0,375.0,1047.0,24000.0,139.0,375.0,1047.0,24810.0,245,316,432.0,269.0,167.0,41,44,139.0,-,73,48.0,148.0,143,111,101,241.0,279.0,373.0,136.0,-,70.0,133.0,763.0,422.0,192.0,73.0,1215.0,233.0,462.0,333.0,177.0,10,-,2.4,832.0,126.0,257.0,146.0,128.0,283.0,658,45010.0,57,78,274.0,658,50090.0,11500,21.4,13500,42,39.0,"New Kwai Fong Gardens, Hong Kong","新葵芳花園, Hong Kong",22.356717,114.1281661
20091,Ning Fung Court,寧峰苑,4090.0,1981.0,2109.0,939.0,374.0,392.0,936.0,1608.0,780.0,48.4,48.8,47.9,2774.0,1212.0,104,4008.0,44,38,-,-,614.0,1081.0,87,615.0,1145.0,174.0,3892.0,19,-,44,-,96.1,70.7,94.8,65.9,789.0,1962.0,965.0,472,42,23,108,9,2150.0,1945.0,56,149.0,-,1940.0,127.0,666.0,792.0,55,300.0,331,257,480.0,383.0,86,489.0,92.0,32,266.0,871.0,1013.0,18000.0,184.0,871.0,1013.0,19000.0,127,192,341.0,569.0,297.0,266,146,202.0,10,178,281.0,392.0,248,105,38,117.0,283.0,334.0,147.0,27,192.0,123.0,769.0,752.0,259.0,55.0,1247.0,124.0,233.0,388.0,297.0,131,74,3.3,871.0,240.0,136.0,197.0,62.0,468.0,520,32090.0,56,44,457.0,520,36890.0,5800,17.1,**,**,47.0,"Ning Fung Court, Hong Kong","寧峰苑, Hong Kong",22.3724181,114.1380341
62188,Ocean Pride,海之戀,6161.0,2839.0,3322.0,855.0,1004.0,452.0,2826.0,1471.0,408.0,37.1,36.5,37.4,4023.0,1316.0,822,5318.0,369,175,18,281,721.0,1538.0,63,659.0,1862.0,314.0,4855.0,283,35,391,196,87.7,90.9,86.6,89.6,282.0,1777.0,3098.0,405,62,350,210,23,3655.0,3194.0,268,193.0,-,2506.0,292.0,1102.0,468.0,114,530.0,283,821,817.0,541.0,141,279.0,695.0,78,760.0,491.0,2404.0,30000.0,166.0,491.0,2404.0,37000.0,786,678,804.0,305.0,355.0,38,49,640.0,-,128,92.0,439.0,184,146,156,564.0,473.0,721.0,726.0,26,217.0,152.0,1413.0,980.0,443.0,450.0,2092.0,291.0,650.0,429.0,419.0,232,71,2.9,1476.0,223.0,393.0,171.0,155.0,382.0,1384,70000.0,55,74,371.0,1384,77170.0,20000,25,21000,34.7,50.0,"Ocean Pride, Hong Kong","海之戀, Hong Kong",22.368416,114.1097157
61213,Ocean Shores,維景灣畔,14232.0,6212.0,8020.0,775.0,2131.0,807.0,4177.0,5331.0,1786.0,45.0,45.7,44.2,10819.0,2196.0,1217,12988.0,682,364,34,164,860.0,4035.0,227,1570.0,4702.0,707.0,12264.0,260,81,839,133,90.6,89.5,90.1,87.6,782.0,3557.0,7762.0,1086,463,706,109,42,7859.0,7184.0,253,412.0,10,6373.0,594.0,2320.0,2178.0,285,996.0,259,2407,2679.0,637.0,197,425.0,1151.0,104,1495.0,701.0,5653.0,35000.0,444.0,701.0,5653.0,40000.0,1908,1738,1758.0,760.0,366.0,103,76,1150.0,-,231,334.0,1070.0,338,126,530,1085.0,1040.0,1843.0,1183.0,79,352.0,407.0,3381.0,2599.0,657.0,463.0,5288.0,991.0,1779.0,1065.0,881.0,493,79,2.7,3691.0,467.0,1130.0,596.0,281.0,700.0,3711,68930.0,88,99,553.0,3545,80040.0,15500,18.9,17600,25.7,48.0,"Ocean Shores, Hong Kong","維景灣畔, Hong Kong",22.3021979,114.2534577
61218,Oceanaire,天宇海,3936.0,1669.0,2267.0,736.0,936.0,286.0,1270.0,1184.0,260.0,40.4,40.9,39.8,2687.0,653.0,596,3360.0,333,109,26,108,221.0,945.0,36,374.0,1199.0,225.0,3084.0,86,21,523,54,87.0,90.5,85.9,89.4,187.0,1076.0,1737.0,231,28,237,529,13,2089.0,1875.0,171,40.0,3,1847.0,185.0,1012.0,343.0,18,289.0,7,155,575.0,552.0,63,164.0,507.0,66,535.0,206.0,1345.0,30000.0,93.0,206.0,1345.0,45000.0,429,476,372.0,142.0,146.0,68,-,456.0,-,68,92.0,315.0,82,77,139,85.0,128.0,557.0,528.0,18,130.0,140.0,865.0,427.0,353.0,174.0,1052.0,83.0,136.0,150.0,359.0,266,58,3.7,867.0,92.0,93.0,100.0,34.0,97.0,821,77440.0,23,20,64.0,821,86040.0,18400,23.3,22000,26.5,70.0,"Oceanaire, Hong Kong","天宇海, Hong Kong",22.4152729,114.2236432
10107,Oi Man Estate,愛民邨,17407.0,8051.0,9356.0,861.0,1364.0,1276.0,4151.0,4842.0,5774.0,53.5,50.7,55.2,9118.0,7533.0,756,16789.0,56,247,-,315,2603.0,4223.0,501,2156.0,4358.0,2202.0,16314.0,67,345,102,184,93.9,55.1,91.8,50.6,4756.0,7998.0,3289.0,1070,126,512,221,12,6969.0,6375.0,40,526.0,28,10438.0,954.0,2089.0,5314.0,349,1732.0,926,1189,2030.0,657.0,163,1576.0,364.0,64,1369.0,3237.0,2335.0,15000.0,1082.0,3237.0,2335.0,15620.0,246,409,1100.0,1169.0,1833.0,509,365,1338.0,-,78,778.0,1185.0,572,778,329,485.0,1206.0,940.0,599.0,19,510.0,707.0,2085.0,2603.0,508.0,556.0,6095.0,742.0,1748.0,1961.0,1149.0,345,150,2.8,3722.0,1546.0,827.0,1614.0,1307.0,2041.0,1133,20120.0,329,807,1996.0,1104,27680.0,-,-,2240,11.2,33.0,"Oi Man Estate, Hong Kong","愛民邨, Hong Kong",22.3122268,114.1791386
10108,Oi Tung Estate,愛東邨,9128.0,4230.0,4898.0,864.0,385.0,788.0,2080.0,2907.0,2968.0,55.1,51.3,57.5,5174.0,3665.0,289,8795.0,89,112,-,132,1475.0,2156.0,333,1270.0,2211.0,1298.0,7831.0,137,908,58,111,92.6,58.1,89.4,54.3,2456.0,4554.0,1733.0,671,146,141,63,11,3798.0,3595.0,33,170.0,-,5330.0,260.0,879.0,2669.0,183,1339.0,1109,1000,509.0,219.0,64,810.0,74.0,13,627.0,2114.0,1057.0,15000.0,553.0,2114.0,1057.0,15000.0,93,106,602.0,682.0,994.0,360,164,797.0,-,75,416.0,706.0,220,471,110,165.0,802.0,643.0,175.0,15,315.0,413.0,1283.0,1000.0,519.0,268.0,3812.0,1227.0,1013.0,867.0,499.0,149,57,2.4,1835.0,719.0,1258.0,1318.0,898.0,1174.0,422,16870.0,341,613,1141.0,422,22900.0,-,-,2930,16.4,34.0,"Oi Tung Estate, Hong Kong","愛東邨, Hong Kong",22.281058,114.2275282
